COUNTRY,COICOP_1999,TIME_PERIOD,OBS_VALUE
NIC,Food and non-alcoholic beverages,2024-Q3,383.6866666666667
NIC,Food and non-alcoholic beverages,2024-Q4,378.1590023333333
NIC,Food and non-alcoholic beverages,2025-Q1,385.4533333333333
NIC,Housing,2016-Q1,169.6081193333333
NIC,Housing,2016-Q2,171.659722
NIC,Housing,2016-Q3,173.58613
NIC,Housing,2016-Q4,176.1771093333333
NIC,Housing,2017-Q1,185.1683596666667
NIC,Housing,2017-Q2,185.4236266666667
NIC,Housing,2017-Q3,189.0192043333333
NIC,Housing,2017-Q4,194.6013206666667
NIC,Housing,2018-Q1,196.654311
NIC,Housing,2018-Q2,200.00566
NIC,Housing,2018-Q3,203.3705156666667
NIC,Housing,2018-Q4,207.8273
NIC,Housing,2019-Q1,208.3205363333333
NIC,Housing,2019-Q2,211.2325583333333
NIC,Housing,2019-Q3,212.5403276666667
NIC,Housing,2019-Q4,217.6271576666667
NIC,Housing,2020-Q1,222.919354
NIC,Housing,2020-Q2,221.914576
NIC,Housing,2020-Q3,221.4123216666667
NIC,Housing,2020-Q4,222.9746923333333
NIC,Housing,2021-Q1,220.0601923333333
NIC,Housing,2021-Q2,223.288553
NIC,Housing,2021-Q3,229.0938303333333
NIC,Housing,2021-Q4,236.4041093333333
NIC,Housing,2022-Q1,238.328228
NIC,Housing,2022-Q2,241.3063276666667
NIC,Housing,2022-Q3,243.3300206666667
NIC,Housing,2022-Q4,244.384229
NIC,Housing,2023-Q1,245.933515
NIC,Housing,2023-Q2,247.773268
NIC,Housing,2023-Q3,249.1578213333333
NIC,Housing,2023-Q4,250.0141396666667
NIC,Housing,2024-Q1,251.379849
NIC,Housing,2024-Q2,252.0666666666667
NIC,Housing,2024-Q3,252.5366666666667
NIC,Housing,2024-Q4,252.9776426666667
NIC,Housing,2025-Q1,253.43
NIC,Health,2016-Q1,182.1751726666667
NIC,Health,2016-Q2,184.7165363333333
NIC,Health,2016-Q3,188.4917823333333
NIC,Health,2016-Q4,190.9498583333333
NIC,Health,2017-Q1,193.2062863333333
NIC,Health,2017-Q2,197.430642
NIC,Health,2017-Q3,201.503294
NIC,Health,2017-Q4,203.530699
NIC,Health,2018-Q1,207.05492
NIC,Health,2018-Q2,210.0576026666667
NIC,Health,2018-Q3,211.9445276666667
NIC,Health,2018-Q4,214.494099
NIC,Health,2019-Q1,218.7348656666667
NIC,Health,2019-Q2,222.7549126666667
NIC,Health,2019-Q3,225.670133
NIC,Health,2019-Q4,227.750832
NIC,Health,2020-Q1,230.0839153333333
NIC,Health,2020-Q2,233.6141063333333
NIC,Health,2020-Q3,236.9911943333333
NIC,Health,2020-Q4,238.8637083333333
NIC,Health,2021-Q1,240.6694713333333
NIC,Health,2021-Q2,242.3460706666667
NIC,Health,2021-Q3,243.0638873333333
NIC,Health,2021-Q4,245.5445713333333
NIC,Health,2022-Q1,246.8383133333333
NIC,Health,2022-Q2,249.3598983333333
NIC,Health,2022-Q3,250.989232
NIC,Health,2022-Q4,254.5288953333333
NIC,Health,2023-Q1,256.4884136666667
NIC,Health,2023-Q2,258.972304
NIC,Health,2023-Q3,261.616867
NIC,Health,2023-Q4,263.192037
NIC,Health,2024-Q1,264.3888213333333
NIC,Health,2024-Q2,265.9666666666667
NIC,Health,2024-Q3,267.91
NIC,Health,2024-Q4,268.1662543333333
NIC,Health,2025-Q1,268.4166666666667
NIC,Transport,2016-Q1,154.3246076666667
NIC,Transport,2016-Q2,159.7145813333333
NIC,Transport,2016-Q3,159.7746663333333
NIC,Transport,2016-Q4,163.7031323333333
NIC,Transport,2017-Q1,167.1451713333333
NIC,Transport,2017-Q2,169.6430016666667
NIC,Transport,2017-Q3,172.5027503333333
NIC,Transport,2017-Q4,174.843379
NIC,Transport,2018-Q1,178.9009503333333
NIC,Transport,2018-Q2,184.8402793333333
NIC,Transport,2018-Q3,190.0125443333333
NIC,Transport,2018-Q4,189.9729736666667
NIC,Transport,2019-Q1,185.983074
NIC,Transport,2019-Q2,192.2842443333333
NIC,Transport,2019-Q3,193.3734073333333
NIC,Transport,2019-Q4,194.2580203333333
NIC,Transport,2020-Q1,193.415534
NIC,Transport,2020-Q2,180.2056903333333
NIC,Transport,2020-Q3,187.1944146666667
NIC,Transport,2020-Q4,188.8259876666667
NIC,Transport,2021-Q1,198.9529863333333
NIC,Transport,2021-Q2,206.167027
NIC,Transport,2021-Q3,211.4502043333333
NIC,Transport,2021-Q4,216.8765076666667
NIC,Transport,2022-Q1,224.252899
NIC,Transport,2022-Q2,243.720264
NIC,Transport,2022-Q3,247.642301
NIC,Transport,2022-Q4,249.809501
NIC,Transport,2023-Q1,251.376411
NIC,Transport,2023-Q2,253.406737
NIC,Transport,2023-Q3,253.9632183333333
NIC,Transport,2023-Q4,254.7278046666667
NIC,Transport,2024-Q1,256.1988823333333
NIC,Transport,2024-Q2,258.7
NIC,Transport,2024-Q3,258.9533333333333
NIC,Transport,2024-Q4,259.5011443333333
NIC,Transport,2025-Q1,260.8066666666667
NIC,Recreation and Culture,2016-Q1,149.254999
NIC,Recreation and Culture,2016-Q2,152.27985
NIC,Recreation and Culture,2016-Q3,154.7647563333333
NIC,Recreation and Culture,2016-Q4,159.012589
NIC,Recreation and Culture,2017-Q1,159.1486493333333
NIC,Recreation and Culture,2017-Q2,159.6849683333333
NIC,Recreation and Culture,2017-Q3,161.7836983333333
NIC,Recreation and Culture,2017-Q4,166.501219
NIC,Recreation and Culture,2018-Q1,166.1168133333333
NIC,Recreation and Culture,2018-Q2,166.6736046666667
NIC,Recreation and Culture,2018-Q3,166.6882243333333
NIC,Recreation and Culture,2018-Q4,176.501143
NIC,Recreation and Culture,2019-Q1,174.854706
NIC,Recreation and Culture,2019-Q2,175.2794316666667
NIC,Recreation and Culture,2019-Q3,175.1229853333333
NIC,Recreation and Culture,2019-Q4,180.0649773333333
NIC,Recreation and Culture,2020-Q1,177.776294
NIC,Recreation and Culture,2020-Q2,179.8996026666667
NIC,Recreation and Culture,2020-Q3,178.1503636666667
NIC,Recreation and Culture,2020-Q4,183.9373183333333
NIC,Recreation and Culture,2021-Q1,178.571113
NIC,Recreation and Culture,2021-Q2,184.5590543333333
NIC,Recreation and Culture,2021-Q3,187.1392573333333
NIC,Recreation and Culture,2021-Q4,198.4485483333333
NIC,Recreation and Culture,2022-Q1,198.5524983333333
NIC,Recreation and Culture,2022-Q2,195.8179213333333
NIC,Recreation and Culture,2022-Q3,201.673559
NIC,Recreation and Culture,2022-Q4,218.1303076666667
NIC,Recreation and Culture,2023-Q1,206.8024496666667
NIC,Recreation and Culture,2023-Q2,207.936022
NIC,Recreation and Culture,2023-Q3,207.847226
NIC,Recreation and Culture,2023-Q4,214.707844
NIC,Recreation and Culture,2024-Q1,212.836841
NIC,Recreation and Culture,2024-Q2,212.2333333333333
NIC,Recreation and Culture,2024-Q3,201.3933333333333
NIC,Recreation and Culture,2024-Q4,205.331968
NIC,Recreation and Culture,2025-Q1,202.7966666666667
NIC,Restaurants and hotels,2016-Q1,223.743156
NIC,Restaurants and hotels,2016-Q2,226.8457346666667
NIC,Restaurants and hotels,2016-Q3,228.6794043333333
NIC,Restaurants and hotels,2016-Q4,231.052924
NIC,Restaurants and hotels,2017-Q1,232.5064433333333
NIC,Restaurants and hotels,2017-Q2,234.6740456666667
NIC,Restaurants and hotels,2017-Q3,236.7243366666667
NIC,Restaurants and hotels,2017-Q4,239.6313673333333
NIC,Restaurants and hotels,2018-Q1,241.6518123333333
NIC,Restaurants and hotels,2018-Q2,244.2986733333333
NIC,Restaurants and hotels,2018-Q3,247.0014626666667
NIC,Restaurants and hotels,2018-Q4,248.0771816666667
NIC,Restaurants and hotels,2019-Q1,249.0938263333333
NIC,Restaurants and hotels,2019-Q2,254.6719093333333
NIC,Restaurants and hotels,2019-Q3,257.8840303333333
NIC,Restaurants and hotels,2019-Q4,259.059828
NIC,Restaurants and hotels,2020-Q1,260.6026566666667
NIC,Restaurants and hotels,2020-Q2,264.8044243333333
NIC,Restaurants and hotels,2020-Q3,264.1129586666667
NIC,Restaurants and hotels,2020-Q4,263.0931996666667
NIC,Restaurants and hotels,2021-Q1,266.1604563333333
NIC,Restaurants and hotels,2021-Q2,267.9341183333333
NIC,Restaurants and hotels,2021-Q3,269.5442383333333
NIC,Restaurants and hotels,2021-Q4,272.8184663333333
NIC,Restaurants and hotels,2022-Q1,280.660754
NIC,Restaurants and hotels,2022-Q2,288.4738516666667
NIC,Restaurants and hotels,2022-Q3,301.2008443333333
NIC,Restaurants and hotels,2022-Q4,314.831629
NIC,Restaurants and hotels,2023-Q1,326.5304686666667
NIC,Restaurants and hotels,2023-Q2,336.334585
NIC,Restaurants and hotels,2023-Q3,346.4227783333333
NIC,Restaurants and hotels,2023-Q4,349.7328903333333
NIC,Restaurants and hotels,2024-Q1,355.587897
NIC,Restaurants and hotels,2024-Q2,361.9333333333333
NIC,Restaurants and hotels,2024-Q3,366.9133333333333
NIC,Restaurants and hotels,2024-Q4,372.3073376666667
NIC,Restaurants and hotels,2025-Q1,377.61
NLD,Food and non-alcoholic beverages,2016-Q1,100.5133333333333
NLD,Food and non-alcoholic beverages,2016-Q2,101.3633333333333
NLD,Food and non-alcoholic beverages,2016-Q3,100.8366666666667
NLD,Food and non-alcoholic beverages,2016-Q4,101.09
NLD,Food and non-alcoholic beverages,2017-Q1,102.3533333333333
NLD,Food and non-alcoholic beverages,2017-Q2,103.72
NLD,Food and non-alcoholic beverages,2017-Q3,104.35
NLD,Food and non-alcoholic beverages,2017-Q4,104.14
NLD,Food and non-alcoholic beverages,2018-Q1,103.9266666666667
NLD,Food and non-alcoholic beverages,2018-Q2,104.2266666666667
NLD,Food and non-alcoholic beverages,2018-Q3,104.71
NLD,Food and non-alcoholic beverages,2018-Q4,104.9733333333333
NLD,Food and non-alcoholic beverages,2019-Q1,107.24
NLD,Food and non-alcoholic beverages,2019-Q2,108.26
NLD,Food and non-alcoholic beverages,2019-Q3,109.7866666666667
NLD,Food and non-alcoholic beverages,2019-Q4,109.47
NLD,Food and non-alcoholic beverages,2020-Q1,109.7133333333333
NLD,Food and non-alcoholic beverages,2020-Q2,111.63
NLD,Food and non-alcoholic beverages,2020-Q3,111.2633333333333
NLD,Food and non-alcoholic beverages,2020-Q4,110.3633333333333
NLD,Food and non-alcoholic beverages,2021-Q1,109.5233333333333
NLD,Food and non-alcoholic beverages,2021-Q2,109.7266666666667
NLD,Food and non-alcoholic beverages,2021-Q3,110.9566666666667
NLD,Food and non-alcoholic beverages,2021-Q4,111.8466666666667
NLD,Food and non-alcoholic beverages,2022-Q1,115.3
NLD,Food and non-alcoholic beverages,2022-Q2,120.23
NLD,Food and non-alcoholic beverages,2022-Q3,124.9833333333333
NLD,Food and non-alcoholic beverages,2022-Q4,129.03
NLD,Food and non-alcoholic beverages,2023-Q1,135.6933333333333
NLD,Food and non-alcoholic beverages,2023-Q2,137.5833333333333
NLD,Food and non-alcoholic beverages,2023-Q3,137.66
NLD,Food and non-alcoholic beverages,2023-Q4,136.7
NLD,Food and non-alcoholic beverages,2024-Q1,137.5766666666667
NLD,Food and non-alcoholic beverages,2024-Q2,139.0233333333333
NLD,Food and non-alcoholic beverages,2024-Q3,140.02
NLD,Food and non-alcoholic beverages,2024-Q4,140.1833333333333
NLD,Food and non-alcoholic beverages,2025-Q1,142.94
NLD,Housing,2016-Q1,100.1333333333333
NLD,Housing,2016-Q2,99.89666666666667
NLD,Housing,2016-Q3,101.1666666666667
NLD,Housing,2016-Q4,101.2
NLD,Housing,2017-Q1,101.58
NLD,Housing,2017-Q2,101.5333333333333
NLD,Housing,2017-Q3,102.7166666666667
NLD,Housing,2017-Q4,102.8533333333333
NLD,Housing,2018-Q1,103.9566666666667
NLD,Housing,2018-Q2,103.9466666666667
NLD,Housing,2018-Q3,106.24
NLD,Housing,2018-Q4,106.5933333333333
NLD,Housing,2019-Q1,108.4366666666667
NLD,Housing,2019-Q2,108.2633333333333
NLD,Housing,2019-Q3,110.0033333333333
NLD,Housing,2019-Q4,109.9533333333333
NLD,Housing,2020-Q1,108.9066666666667
NLD,Housing,2020-Q2,108.53
NLD,Housing,2020-Q3,110.6966666666667
NLD,Housing,2020-Q4,110.8266666666667
NLD,Housing,2021-Q1,111.3733333333333
NLD,Housing,2021-Q2,111.76
NLD,Housing,2021-Q3,113.7866666666667
NLD,Housing,2021-Q4,119.2166666666667
NLD,Housing,2022-Q1,126.9533333333333
NLD,Housing,2022-Q2,127.7666666666667
NLD,Housing,2022-Q3,140.23
NLD,Housing,2022-Q4,141.2766666666667
NLD,Housing,2023-Q1,128.73
NLD,Housing,2023-Q2,127.3733333333333
NLD,Housing,2023-Q3,128.6266666666667
NLD,Housing,2023-Q4,128.75
NLD,Housing,2024-Q1,130.6233333333333
NLD,Housing,2024-Q2,129.4066666666667
NLD,Housing,2024-Q3,134.05
NLD,Housing,2024-Q4,134.5233333333333
NLD,Housing,2025-Q1,135.6
NLD,Health,2016-Q1,98.03333333333333
NLD,Health,2016-Q2,98.02
NLD,Health,2016-Q3,98.01333333333333
NLD,Health,2016-Q4,98.07333333333333
NLD,Health,2017-Q1,98.56
NLD,Health,2017-Q2,98.76333333333333
NLD,Health,2017-Q3,98.72333333333333
NLD,Health,2017-Q4,98.56666666666667
NLD,Health,2018-Q1,99.86666666666667
NLD,Health,2018-Q2,99.96666666666667
NLD,Health,2018-Q3,100.09
NLD,Health,2018-Q4,100.1333333333333
NLD,Health,2019-Q1,102.2633333333333
NLD,Health,2019-Q2,102.5266666666667
NLD,Health,2019-Q3,102.6666666666667
NLD,Health,2019-Q4,102.7266666666667
NLD,Health,2020-Q1,103.6433333333333
NLD,Health,2020-Q2,104.48
NLD,Health,2020-Q3,104.6533333333333
NLD,Health,2020-Q4,105.25
NLD,Health,2021-Q1,105.08
NLD,Health,2021-Q2,105.3733333333333
NLD,Health,2021-Q3,105.52
NLD,Health,2021-Q4,105.6233333333333
NLD,Health,2022-Q1,107.1333333333333
NLD,Health,2022-Q2,107.57
NLD,Health,2022-Q3,107.7433333333333
NLD,Health,2022-Q4,108.0866666666667
NLD,Health,2023-Q1,111.9466666666667
NLD,Health,2023-Q2,113.6466666666667
NLD,Health,2023-Q3,113.98
NLD,Health,2023-Q4,114.0766666666667
NLD,Health,2024-Q1,119.12
NLD,Health,2024-Q2,120.2033333333333
NLD,Health,2024-Q3,121.2366666666667
NLD,Health,2024-Q4,120.7
NLD,Health,2025-Q1,124.3833333333333
NLD,Transport,2016-Q1,96.30666666666667
NLD,Transport,2016-Q2,99.32666666666667
NLD,Transport,2016-Q3,99.94
NLD,Transport,2016-Q4,100.24
NLD,Transport,2017-Q1,101.39
NLD,Transport,2017-Q2,101.8766666666667
NLD,Transport,2017-Q3,101.9733333333333
NLD,Transport,2017-Q4,102.0333333333333
NLD,Transport,2018-Q1,102.32
NLD,Transport,2018-Q2,105.3633333333333
NLD,Transport,2018-Q3,106.88
NLD,Transport,2018-Q4,104.7866666666667
NLD,Transport,2019-Q1,104.5233333333333
NLD,Transport,2019-Q2,108.9166666666667
NLD,Transport,2019-Q3,109.34
NLD,Transport,2019-Q4,108.3133333333333
NLD,Transport,2020-Q1,107.5133333333333
NLD,Transport,2020-Q2,107.4733333333333
NLD,Transport,2020-Q3,107.6633333333333
NLD,Transport,2020-Q4,105.27
NLD,Transport,2021-Q1,108.17
NLD,Transport,2021-Q2,111.3033333333333
NLD,Transport,2021-Q3,114.2333333333333
NLD,Transport,2021-Q4,118.4633333333333
NLD,Transport,2022-Q1,122.95
NLD,Transport,2022-Q2,128.9566666666667
NLD,Transport,2022-Q3,130.3433333333333
NLD,Transport,2022-Q4,126.0033333333333
NLD,Transport,2023-Q1,125.9466666666667
NLD,Transport,2023-Q2,128.9933333333333
NLD,Transport,2023-Q3,133.7533333333333
NLD,Transport,2023-Q4,130.79
NLD,Transport,2024-Q1,131.21
NLD,Transport,2024-Q2,134.4066666666667
NLD,Transport,2024-Q3,134.0833333333333
NLD,Transport,2024-Q4,131.98
NLD,Transport,2025-Q1,132.7033333333333
NLD,Recreation and Culture,2016-Q1,100.2366666666667
NLD,Recreation and Culture,2016-Q2,100.24
NLD,Recreation and Culture,2016-Q3,103.0333333333333
NLD,Recreation and Culture,2016-Q4,100.6866666666667
NLD,Recreation and Culture,2017-Q1,101.05
NLD,Recreation and Culture,2017-Q2,100.9433333333333
NLD,Recreation and Culture,2017-Q3,104.9833333333333
NLD,Recreation and Culture,2017-Q4,102.8633333333333
NLD,Recreation and Culture,2018-Q1,102.9733333333333
NLD,Recreation and Culture,2018-Q2,102.03
NLD,Recreation and Culture,2018-Q3,105.1933333333333
NLD,Recreation and Culture,2018-Q4,102.63
NLD,Recreation and Culture,2019-Q1,103.8166666666667
NLD,Recreation and Culture,2019-Q2,104.0333333333333
NLD,Recreation and Culture,2019-Q3,106.8566666666667
NLD,Recreation and Culture,2019-Q4,105.85
NLD,Recreation and Culture,2020-Q1,105.96
NLD,Recreation and Culture,2020-Q2,107.0833333333333
NLD,Recreation and Culture,2020-Q3,108.78
NLD,Recreation and Culture,2020-Q4,107.5966666666667
NLD,Recreation and Culture,2021-Q1,108.3066666666667
NLD,Recreation and Culture,2021-Q2,108.34
NLD,Recreation and Culture,2021-Q3,109.1866666666667
NLD,Recreation and Culture,2021-Q4,109.8
NLD,Recreation and Culture,2022-Q1,111.07
NLD,Recreation and Culture,2022-Q2,112.0066666666667
NLD,Recreation and Culture,2022-Q3,113.8166666666667
NLD,Recreation and Culture,2022-Q4,115.3566666666667
NLD,Recreation and Culture,2023-Q1,117.6266666666667
NLD,Recreation and Culture,2023-Q2,118.8633333333333
NLD,Recreation and Culture,2023-Q3,120.92
NLD,Recreation and Culture,2023-Q4,120.0633333333333
NLD,Recreation and Culture,2024-Q1,121.3333333333333
NLD,Recreation and Culture,2024-Q2,121.8266666666667
NLD,Recreation and Culture,2024-Q3,124.8666666666667
NLD,Recreation and Culture,2024-Q4,123.2266666666667
NLD,Recreation and Culture,2025-Q1,124.6766666666667
NLD,Restaurants and hotels,2016-Q1,99.33666666666667
NLD,Restaurants and hotels,2016-Q2,101.61
NLD,Restaurants and hotels,2016-Q3,104.2033333333333
NLD,Restaurants and hotels,2016-Q4,101.7433333333333
NLD,Restaurants and hotels,2017-Q1,101.9733333333333
NLD,Restaurants and hotels,2017-Q2,105.7966666666667
NLD,Restaurants and hotels,2017-Q3,108.58
NLD,Restaurants and hotels,2017-Q4,104.9766666666667
NLD,Restaurants and hotels,2018-Q1,104.9066666666667
NLD,Restaurants and hotels,2018-Q2,108.1533333333333
NLD,Restaurants and hotels,2018-Q3,111.2933333333333
NLD,Restaurants and hotels,2018-Q4,107.96
NLD,Restaurants and hotels,2019-Q1,108.59
NLD,Restaurants and hotels,2019-Q2,113.1066666666667
NLD,Restaurants and hotels,2019-Q3,116.86
NLD,Restaurants and hotels,2019-Q4,112.3566666666667
NLD,Restaurants and hotels,2020-Q1,110.8666666666667
NLD,Restaurants and hotels,2020-Q3,120.3266666666667
NLD,Restaurants and hotels,2021-Q1,114.5966666666667
NLD,Restaurants and hotels,2021-Q2,119.6733333333333
NLD,Restaurants and hotels,2021-Q3,123.77
NLD,Restaurants and hotels,2021-Q4,120.2066666666667
NLD,Restaurants and hotels,2022-Q1,120.55
NLD,Restaurants and hotels,2022-Q2,131.08
NLD,Restaurants and hotels,2022-Q3,136.2866666666667
NLD,Restaurants and hotels,2022-Q4,131.42
NLD,Restaurants and hotels,2023-Q1,132.2033333333333
NLD,Restaurants and hotels,2023-Q2,142.4033333333333
NLD,Restaurants and hotels,2023-Q3,148.52
NLD,Restaurants and hotels,2023-Q4,139.9933333333333
NLD,Restaurants and hotels,2024-Q1,141.64
NLD,Restaurants and hotels,2024-Q2,150.4033333333333
NLD,Restaurants and hotels,2024-Q3,157.72
NLD,Restaurants and hotels,2024-Q4,148.8666666666667
NLD,Restaurants and hotels,2025-Q1,147.6733333333333
NOR,Food and non-alcoholic beverages,2016-Q1,100.0666666666667
NOR,Food and non-alcoholic beverages,2016-Q2,102.4
NOR,Food and non-alcoholic beverages,2016-Q3,105.2333333333333
NOR,Food and non-alcoholic beverages,2016-Q4,102.5333333333333
NOR,Food and non-alcoholic beverages,2017-Q1,101.7666666666667
NOR,Food and non-alcoholic beverages,2017-Q2,102.2333333333333
NOR,Food and non-alcoholic beverages,2017-Q3,104.2
NOR,Food and non-alcoholic beverages,2017-Q4,102.0666666666667
NOR,Food and non-alcoholic beverages,2018-Q1,104.2
NOR,Food and non-alcoholic beverages,2018-Q2,104.0333333333333
NOR,Food and non-alcoholic beverages,2018-Q3,106.9333333333333
NOR,Food and non-alcoholic beverages,2018-Q4,105.4666666666667
NOR,Food and non-alcoholic beverages,2019-Q1,106.3
NOR,Food and non-alcoholic beverages,2019-Q2,105.4666666666667
NOR,Food and non-alcoholic beverages,2019-Q3,108.1666666666667
NOR,Food and non-alcoholic beverages,2019-Q4,105.1666666666667
NOR,Food and non-alcoholic beverages,2020-Q1,108.7333333333333
NOR,Food and non-alcoholic beverages,2020-Q2,109.7333333333333
NOR,Food and non-alcoholic beverages,2020-Q3,111.6666666666667
NOR,Food and non-alcoholic beverages,2020-Q4,108.8333333333333
NOR,Food and non-alcoholic beverages,2021-Q1,108.9333333333333
NOR,Food and non-alcoholic beverages,2021-Q2,107.6
NOR,Food and non-alcoholic beverages,2021-Q3,108.1666666666667
NOR,Food and non-alcoholic beverages,2021-Q4,105.3666666666667
NOR,Food and non-alcoholic beverages,2022-Q1,108.6666666666667
NOR,Food and non-alcoholic beverages,2022-Q2,110.9
NOR,Food and non-alcoholic beverages,2022-Q3,120
NOR,Food and non-alcoholic beverages,2022-Q4,118.4333333333333
NOR,Food and non-alcoholic beverages,2023-Q1,119.3
NOR,Food and non-alcoholic beverages,2023-Q2,124.4666666666667
NOR,Food and non-alcoholic beverages,2023-Q3,130.1
NOR,Food and non-alcoholic beverages,2023-Q4,128.9
NOR,Food and non-alcoholic beverages,2024-Q1,127.6666666666667
NOR,Food and non-alcoholic beverages,2024-Q2,131.5333333333333
NOR,Food and non-alcoholic beverages,2024-Q3,135.9333333333333
NOR,Food and non-alcoholic beverages,2024-Q4,134.1
NOR,Food and non-alcoholic beverages,2025-Q1,136.6666666666667
NOR,Housing,2016-Q1,103.2666666666667
NOR,Housing,2016-Q2,103.6666666666667
NOR,Housing,2016-Q3,104.3333333333333
NOR,Housing,2016-Q4,106.6666666666667
NOR,Housing,2017-Q1,107.2333333333333
NOR,Housing,2017-Q2,107.1
NOR,Housing,2017-Q3,107.4333333333333
NOR,Housing,2017-Q4,108.6333333333333
NOR,Housing,2018-Q1,111.1666666666667
NOR,Housing,2018-Q2,111.8
NOR,Housing,2018-Q3,114.2666666666667
NOR,Housing,2018-Q4,114.7333333333333
NOR,Housing,2019-Q1,115.8666666666667
NOR,Housing,2019-Q2,114.5333333333333
NOR,Housing,2019-Q3,114.4333333333333
NOR,Housing,2019-Q4,115.8333333333333
NOR,Housing,2020-Q1,112.6
NOR,Housing,2020-Q2,109.9
NOR,Housing,2020-Q3,110.1333333333333
NOR,Housing,2020-Q4,111.9666666666667
NOR,Housing,2021-Q1,118.5333333333333
NOR,Housing,2021-Q2,118.3333333333333
NOR,Housing,2021-Q3,123.7333333333333
NOR,Housing,2021-Q4,128.4333333333333
NOR,Housing,2022-Q1,126.7666666666667
NOR,Housing,2022-Q2,128.7333333333333
NOR,Housing,2022-Q3,131.7333333333333
NOR,Housing,2022-Q4,134.6333333333333
NOR,Housing,2023-Q1,132.8333333333333
NOR,Housing,2023-Q2,134.6
NOR,Housing,2023-Q3,130.2666666666667
NOR,Housing,2023-Q4,134.3
NOR,Housing,2024-Q1,136.7666666666667
NOR,Housing,2024-Q2,135.6333333333333
NOR,Housing,2024-Q3,134.1333333333333
NOR,Housing,2024-Q4,138.1
NOR,Housing,2025-Q1,140.5666666666667
NOR,Health,2016-Q1,100.6666666666667
NOR,Health,2016-Q2,100.9666666666667
NOR,Health,2016-Q3,102.8
NOR,Health,2016-Q4,103.5333333333333
NOR,Health,2017-Q1,103.8333333333333
NOR,Health,2017-Q2,104.0333333333333
NOR,Health,2017-Q3,103.9666666666667
NOR,Health,2017-Q4,104
NOR,Health,2018-Q1,104.8
NOR,Health,2018-Q2,105.2333333333333
NOR,Health,2018-Q3,106.0666666666667
NOR,Health,2018-Q4,106.6
NOR,Health,2019-Q1,106.6666666666667
NOR,Health,2019-Q2,107.4
NOR,Health,2019-Q3,109.3666666666667
NOR,Health,2019-Q4,110.1666666666667
NOR,Health,2020-Q1,110.6666666666667
NOR,Health,2020-Q2,111.1333333333333
NOR,Health,2020-Q3,111.9333333333333
NOR,Health,2020-Q4,112.0666666666667
NOR,Health,2021-Q1,113.6333333333333
NOR,Health,2021-Q2,114.9666666666667
NOR,Health,2021-Q3,115.1666666666667
NOR,Health,2021-Q4,115.3333333333333
NOR,Health,2022-Q1,116.0333333333333
NOR,Health,2022-Q2,117.3
NOR,Health,2022-Q3,118.2
NOR,Health,2022-Q4,119.1333333333333
NOR,Health,2023-Q1,120.2666666666667
NOR,Health,2023-Q2,121.5666666666667
NOR,Health,2023-Q3,123
NOR,Health,2023-Q4,123.6666666666667
NOR,Health,2024-Q1,125.2666666666667
NOR,Health,2024-Q2,127.4
NOR,Health,2024-Q3,128.4
NOR,Health,2024-Q4,129.3
NOR,Health,2025-Q1,131.5333333333333
NOR,Transport,2016-Q1,101.4
NOR,Transport,2016-Q2,102.7666666666667
NOR,Transport,2016-Q3,103.4
NOR,Transport,2016-Q4,102.4666666666667
NOR,Transport,2017-Q1,103.8333333333333
NOR,Transport,2017-Q2,105.0666666666667
NOR,Transport,2017-Q3,106.0666666666667
NOR,Transport,2017-Q4,105.3666666666667
NOR,Transport,2018-Q1,106.8
NOR,Transport,2018-Q2,108.8666666666667
NOR,Transport,2018-Q3,109.9333333333333
NOR,Transport,2018-Q4,109.5666666666667
NOR,Transport,2019-Q1,110.2333333333333
NOR,Transport,2019-Q2,112.7
NOR,Transport,2019-Q3,113.5
NOR,Transport,2019-Q4,111.9
NOR,Transport,2020-Q1,112.4666666666667
NOR,Transport,2020-Q2,114.4
NOR,Transport,2020-Q3,115.6
NOR,Transport,2020-Q4,112.9333333333333
NOR,Transport,2021-Q1,114.4666666666667
NOR,Transport,2021-Q2,115.9666666666667
NOR,Transport,2021-Q3,116.6666666666667
NOR,Transport,2021-Q4,118.0333333333333
NOR,Transport,2022-Q1,120.8333333333333
NOR,Transport,2022-Q2,127.3666666666667
NOR,Transport,2022-Q3,129.3
NOR,Transport,2022-Q4,129.1
NOR,Transport,2023-Q1,133.7333333333333
NOR,Transport,2023-Q2,135.8333333333333
NOR,Transport,2023-Q3,136.6666666666667
NOR,Transport,2023-Q4,136.6
NOR,Transport,2024-Q1,136.3
NOR,Transport,2024-Q2,138.5333333333333
NOR,Transport,2024-Q3,138.3
NOR,Transport,2024-Q4,137.2666666666667
NOR,Transport,2025-Q1,138.3666666666667
NOR,Recreation and Culture,2016-Q1,102.7333333333333
NOR,Recreation and Culture,2016-Q2,103.9666666666667
NOR,Recreation and Culture,2016-Q3,105.0333333333333
NOR,Recreation and Culture,2016-Q4,106.1666666666667
NOR,Recreation and Culture,2017-Q1,106
NOR,Recreation and Culture,2017-Q2,107.3
NOR,Recreation and Culture,2017-Q3,108.0666666666667
NOR,Recreation and Culture,2017-Q4,108.2666666666667
NOR,Recreation and Culture,2018-Q1,107.8666666666667
NOR,Recreation and Culture,2018-Q2,109.3
NOR,Recreation and Culture,2018-Q3,111
NOR,Recreation and Culture,2018-Q4,111.7666666666667
NOR,Recreation and Culture,2019-Q1,111.9666666666667
